NAME,TYPE,UNIT,ADDR,RAW_ZERO,RAW_FULL,ENG_ZERO,ENG_FULL,ENG_UNITS,FORMAT,COMMENT,EDITCODE,LINKED,OID,REF1,REF2,DEADBAND,CUSTOM,TAGGENLINK,CLUSTER,EQUIP,ITEM,HISTORIAN,CUSTOM1,CUSTOM2,CUSTOM3,CUSTOM4,CUSTOM5,CUSTOM6,CUSTOM7,CUSTOM8,Category,Reason
MC2_QC603_XKYW_AI,REAL,MC2_IODev,%MW850,,,,,,,选矿液位,,,0x00023773,,,,,,,,,,,,,,,,,,probable,选矿液位。强磁机的给矿液位必须淹没转环特定高度（规则29），液位波动会直接破坏磁场内的流体动力学平衡，是核心的控制反馈量。
MC2_QC603_LCDL_AO,REAL,MC2_IODev,%MW852,,,,,,,励磁电流设定值,,,0x00023774,,,,,,,,,,,,,,,,,,probable,励磁电流设定值。强磁机背景磁场强度的操作给定目标，结合反馈值可以判断控制系统的响应状态和人工调节的意图。
MC2_QC603_FCSJGSJ_AO,REAL,MC2_IODev,%MW854,,,,,,,反冲水间隔时间,,,0x00023775,,,,,,,,,,,,,,,,,,questionable,反冲水间隔时间。属于PLC时序动作的配置参数，通常不会频繁改动，对品位的短期波动解释力弱，属于可疑特征。
MC2_QC603_FCSSJ_AO,REAL,MC2_IODev,%MW856,,,,,,,反冲水时间,,,0x00023776,,,,,,,,,,,,,,,,,,questionable,反冲水时间。同为时序动作配置参数，实际作用依赖于反馈执行结果，不如实际水量/压力反馈有直接的因果意义。
MC2_QC603_WKF1_AO,REAL,MC2_IODev,%MW858,,,,,,,1#尾矿阀门手动开度设定值,,,0x00023777,,,,,,,,,,,,,,,,,,questionable,1#尾矿阀门手动开度设定值。带有“手动”属性，说明是脱离自动PID的给定参数；且存在死区问题（规则62），其实际执行效果不如AI反馈准确，故列为可疑特征。
MC2_QC603_WKF2_AO,REAL,MC2_IODev,%MW860,,,,,,,2#尾矿阀门手动开度设定值,,,0x00023778,,,,,,,,,,,,,,,,,,questionable,2#尾矿阀门手动开度设定值。理由同1#尾矿阀设定，操作命令不一定等同于物理现实，存在不可靠风险。
MC2_QC603_PWF_AO,REAL,MC2_IODev,%MW862,,,,,,,排污阀门开度设定值,,,0x00023779,,,,,,,,,,,,,,,,,,questionable,排污阀门开度设定值。设定值与反馈值可能由于设备故障或卡涩脱节，特别在排污脉冲行为中，只看设定容易产生误导，优先依赖反馈。
MC2_QC603_MDPL_AO,REAL,MC2_IODev,%MW864,,,,,,,脉动电机设定频率值,,,0x0002377a,,,,,,,,,,,,,,,,,,probable,脉动电机设定频率值。同QC602脉动电机设定，是决定分选效果的直接操作指令。
MC2_QC603_ZHPL_AO,REAL,MC2_IODev,%MW866,,,,,,,转环电机设定频率值,,,0x0002377b,,,,,,,,,,,,,,,,,,probable,转环电机设定频率值。同QC602转环频率设定，控制处理量的核心指令。
MC2_QC603_PWJG_AO,REAL,MC2_IODev,%MW868,,,,,,,排污间隔时间设定,,,0x0002377c,,,,,,,,,,,,,,,,,,questionable,排污间隔时间设定。长期不变的静态系统参数，对品位的即时影响难以量化且易产生噪声。
MC2_QC603_PWSJ_AO,REAL,MC2_IODev,%MW870,,,,,,,排污时间设定,,,0x0002377d,,,,,,,,,,,,,,,,,,questionable,排污时间设定。同排污间隔设定，时序性死板数字。
MC2_QC604_LCDY_AI,REAL,MC2_IODev,%MW872,,,,,,,励磁电压值,,,0x0002377e,,,,,,,,,,,,,,,,,,probable,励磁电压值。反映QC604机台线圈健康状态及真实磁场输出强度的关键电气反馈。
MC2_QC604_LCDL_AI,REAL,MC2_IODev,%MW874,,,,,,,励磁电流值,,,0x0002377f,,,,,,,,,,,,,,,,,,probable,励磁电流值。QC604机台决定背景磁场强度的核心参数，直接影响该并联系列产出的铁精矿品位。
MC2_QC604_XQWD_AI,REAL,MC2_IODev,%MW876,,,,,,,线圈温度值,,,0x00023780,,,,,,,,,,,,,,,,,,probable,线圈温度值。影响励磁效率与电阻的重要热力学边界反馈，与设备分选能力衰退有关。
MC2_QC604_WKF1_AI,REAL,MC2_IODev,%MW878,,,,,,,1#尾矿阀门实际开度反馈值,,,0x00023781,,,,,,,,,,,,,,,,,,probable,1#尾矿阀门实际开度反馈值。真实反映尾矿排出通畅度，与设备内部液位平衡直接挂钩。
MC2_QC604_WKF2_AI,REAL,MC2_IODev,%MW880,,,,,,,2#尾矿阀门实际开度反馈值,,,0x00023782,,,,,,,,,,,,,,,,,,probable,2#尾矿阀门实际开度反馈值。维持流体平衡的连续反馈变量，非常重要。
MC2_QC604_PWF_AI,REAL,MC2_IODev,%MW882,,,,,,,排污阀门开度实际值,,,0x00023783,,,,,,,,,,,,,,,,,,probable,排污阀门开度实际值。精确捕捉系统排污带来的扰动脉冲，是解释特定时间窗口内品位波动的真实依据。
MC2_QC604_CKSYL_AI,REAL,MC2_IODev,%MW884,,,,,,,冲矿水压力值,,,0x00023784,,,,,,,,,,,,,,,,,,probable,冲矿水压力值。能否将铁精矿从磁介质上有效冲落的核心动能指标。
MC2_QC604_CKSRKYL_AI,REAL,MC2_IODev,%MW886,,,,,,,冲矿水入口压力值,,,0x00023785,,,,,,,,,,,,,,,,,,probable,冲矿水入口压力值。验证冲矿水源压力的前置反馈。
MC2_QC604_CKSCKYL_AI,REAL,MC2_IODev,%MW888,,,,,,,冲矿水出口压力值,,,0x00023786,,,,,,,,,,,,,,,,,,probable,冲矿水出口压力值。反映水流冲洗过程中的压降状态，与精矿卸矿效率相关。
MC2_QC604_MDPL_AI,REAL,MC2_IODev,%MW890,,,,,,,脉动电机实际工作频率显示值,,,0x00023787,,,,,,,,,,,,,,,,,,probable,脉动电机实际工作频率显示值。QC604机台的真实脉冲冲洗频率，核心品位决定因子。
MC2_QC604_ZHPL_AI,REAL,MC2_IODev,%MW892,,,,,,,转环电机实际工作频率显示值,,,0x00023788,,,,,,,,,,,,,,,,,,probable,转环电机实际工作频率显示值。QC604真实转速，决定产量与磁吸附时间。
MC2_QC604_XKYW_AI,REAL,MC2_IODev,%MW894,,,,,,,选矿液位,,,0x00023789,,,,,,,,,,,,,,,,,,probable,选矿液位。强磁分选区流场稳定的直接表征数据，液位波动即分选恶化。
MC2_QC604_LCDL_AO,REAL,MC2_IODev,%MW896,,,,,,,励磁电流设定值,,,0x0002378a,,,,,,,,,,,,,,,,,,probable,励磁电流设定值。操作人员或APC系统给定的磁场目标。
MC2_QC604_FCSJGSJ_AO,REAL,MC2_IODev,%MW898,,,,,,,反冲水间隔时间,,,0x0002378b,,,,,,,,,,,,,,,,,,questionable,反冲水间隔时间。静态时序配置参数，预测能力较弱。
MC2_QC604_FCSSJ_AO,REAL,MC2_IODev,%MW900,,,,,,,反冲水时间,,,0x0002378c,,,,,,,,,,,,,,,,,,questionable,反冲水时间。静态时序配置参数，不直接反映实时工艺状况。
MC2_QC604_WKF1_AO,REAL,MC2_IODev,%MW902,,,,,,,1#尾矿阀门手动开度设定值,,,0x0002378d,,,,,,,,,,,,,,,,,,questionable,1#尾矿阀门手动开度设定值。可能与实际动作脱节的手动设定指令。
MC2_QC604_WKF2_AO,REAL,MC2_IODev,%MW904,,,,,,,2#尾矿阀门手动开度设定值,,,0x0002378e,,,,,,,,,,,,,,,,,,questionable,2#尾矿阀门手动开度设定值。同上，可靠性不如反馈开度。
MC2_QC604_PWF_AO,REAL,MC2_IODev,%MW906,,,,,,,排污阀门开度设定值,,,0x0002378f,,,,,,,,,,,,,,,,,,questionable,排污阀门开度设定值。排污操作的给定值，可能存在执行偏差，作为特征可疑。
MC2_QC604_MDPL_AO,REAL,MC2_IODev,%MW908,,,,,,,脉动电机设定频率值,,,0x00023790,,,,,,,,,,,,,,,,,,probable,脉动电机设定频率值。QC604脉动控制指令。
MC2_QC604_ZHPL_AO,REAL,MC2_IODev,%MW910,,,,,,,转环电机设定频率值,,,0x00023791,,,,,,,,,,,,,,,,,,probable,转环电机设定频率值。QC604转速控制指令。
MC2_QC604_PWJG_AO,REAL,MC2_IODev,%MW912,,,,,,,排污间隔时间设定,,,0x00023792,,,,,,,,,,,,,,,,,,questionable,排污间隔时间设定。底层时序固化参数，不代表工艺动态。
MC2_QC604_PWSJ_AO,REAL,MC2_IODev,%MW914,,,,,,,排污时间设定,,,0x00023793,,,,,,,,,,,,,,,,,,questionable,排污时间设定。同上。
MC2_QC605_LCDY_AI,REAL,MC2_IODev,%MW916,,,,,,,励磁电压值,,,0x00023794,,,,,,,,,,,,,,,,,,probable,励磁电压值。QC605机台的电气健康状态与实际做功指示，直接反馈磁场状态。
MC2_QC605_LCDL_AI,REAL,MC2_IODev,%MW918,,,,,,,励磁电流值,,,0x00023795,,,,,,,,,,,,,,,,,,probable,强磁机励磁电流直接决定背景磁场强度，与回收率正相关，与精矿品位（TFe）负相关，属于决定选矿效果的绝对核心连续特征。
MC2_QC605_XQWD_AI,REAL,MC2_IODev,%MW920,,,,,,,线圈温度值,,,0x00023796,,,,,,,,,,,,,,,,,,probable,线圈温度上升会导致电阻增大，可能引起实际励磁电流或磁场强度的衰减，直接影响强磁选效果，是重要的过程与状态特征。
MC2_QC605_WKF1_AI,REAL,MC2_IODev,%MW922,,,,,,,1#尾矿阀门实际开度反馈值,,,0x00023797,,,,,,,,,,,,,,,,,,probable,尾矿阀门实际开度直接控制尾矿排量与流场平衡，影响强磁机内部选矿液位，从而间接影响分选效果。
MC2_QC605_WKF2_AI,REAL,MC2_IODev,%MW924,,,,,,,2#尾矿阀门实际开度反馈值,,,0x00023798,,,,,,,,,,,,,,,,,,probable,同上，2#尾矿阀实际开度反馈值是反映尾矿流出量和底层物料平衡的核心连续反馈量。
MC2_QC605_PWF_AI,REAL,MC2_IODev,%MW926,,,,,,,排污阀门开度实际值,,,0x00023799,,,,,,,,,,,,,,,,,,probable,排污阀门实际开度反映了排污动作的物理执行情况，排污期间会引发流场浓度和液位的剧烈变化，是必须结合时序分析的关键特征。
MC2_QC605_CKSYL_AI,REAL,MC2_IODev,%MW928,,,,,,,冲矿水压力值,,,0x0002379a,,,,,,,,,,,,,,,,,,probable,冲矿水压力直接决定吸附在介质盒上的铁精矿能否被冲洗干净，压力不足会导致介质堵塞，品位暴跌，是核心连续特征。
MC2_QC605_CKSRKYL_AI,REAL,MC2_IODev,%MW930,,,,,,,冲矿水入口压力值,,,0x0002379b,,,,,,,,,,,,,,,,,,probable,冲矿水入口压力是冲矿水系统的上游动力保障，与实际冲洗效果和强磁机防堵塞机制密切相关。
MC2_QC605_CKSCKYL_AI,REAL,MC2_IODev,%MW932,,,,,,,冲矿水出口压力值,,,0x0002379c,,,,,,,,,,,,,,,,,,probable,冲矿水出口压力与入口压力配合，反映冲矿水路是否有堵塞或管网水力分布情况，直接关系精矿冲洗质量。
MC2_QC605_MDPL_AI,REAL,MC2_IODev,%MW934,,,,,,,脉动电机实际工作频率显示值,,,0x0002379d,,,,,,,,,,,,,,,,,,probable,脉动电机实际频率（冲次）能够松散矿粒群并将脉石冲走，直接决定精矿降硅（SiO2）的效果，是强磁选的核心特征。
MC2_QC605_ZHPL_AI,REAL,MC2_IODev,%MW936,,,,,,,转环电机实际工作频率显示值,,,0x0002379e,,,,,,,,,,,,,,,,,,probable,转环电机工作频率决定了磁介质在分选区停留和带矿的时间，影响处理量和捕捉概率，是重要的操作特征。
MC2_QC605_XKYW_AI,REAL,MC2_IODev,%MW938,,,,,,,选矿液位,,,0x0002379f,,,,,,,,,,,,,,,,,,probable,强磁机给矿液位直接决定分选流场的稳定性，液位过高或过低都会破坏选别效率（跑尾或漫槽），是核心闭环控制量。
MC2_QC605_LCDL_AO,REAL,MC2_IODev,%MW940,,,,,,,励磁电流设定值,,,0x000237a0,,,,,,,,,,,,,,,,,,questionable,作为系统设定值（AO），虽然体现了操作意图，但实际物理效果应以反馈值（AI）为准，若设备故障或偏离，设定值存在误导模型的风险，故归为可疑边界条件。
MC2_QC605_FCSJGSJ_AO,REAL,MC2_IODev,%MW942,,,,,,,反冲水间隔时间,,,0x000237a1,,,,,,,,,,,,,,,,,,questionable,反冲水间隔时间为时序设定的给定值，真正影响模型的是脉冲时刻的实际物理量反馈，设定值可能因手动干预或模式切换失效。
MC2_QC605_FCSSJ_AO,REAL,MC2_IODev,%MW944,,,,,,,反冲水时间,,,0x000237a2,,,,,,,,,,,,,,,,,,questionable,反冲水时间设定值，与间隔时间同理，无法确切表征管网内流体的真实通过状态，依赖AI反馈才更可靠。
MC2_QC605_WKF1_AO,REAL,MC2_IODev,%MW946,,,,,,,1#尾矿阀门手动开度设定值,,,0x000237a3,,,,,,,,,,,,,,,,,,questionable,尾矿阀门手动开度设定值，实际可能有机械卡涩等导致设定与反馈不符（死区或卡死），模型应忽略设定值而采信反馈值。
MC2_QC605_WKF2_AO,REAL,MC2_IODev,%MW948,,,,,,,2#尾矿阀门手动开度设定值,,,0x000237a4,,,,,,,,,,,,,,,,,,questionable,2#尾矿阀手动开度设定值，同理存在控制落后或执行器异常的风险，不应直接作为拟合物料守恒的特征。
MC2_QC605_PWF_AO,REAL,MC2_IODev,%MW950,,,,,,,排污阀门开度设定值,,,0x000237a5,,,,,,,,,,,,,,,,,,questionable,排污阀门开度设定值无法反映真实排污时序（如气压不足导致阀打不开），因此作为特征的置信度可疑。
MC2_QC605_MDPL_AO,REAL,MC2_IODev,%MW952,,,,,,,脉动电机设定频率值,,,0x000237a6,,,,,,,,,,,,,,,,,,questionable,脉动电机设定频率，若变频器故障可能无法输出该频率，必须以实际工作频率为准。
MC2_QC605_ZHPL_AO,REAL,MC2_IODev,%MW954,,,,,,,转环电机设定频率值,,,0x000237a7,,,,,,,,,,,,,,,,,,questionable,转环电机设定频率，反映操作指令而非实际物理转速或停留时间，存在特征失真的可能。
MC2_QC605_PWJG_AO,REAL,MC2_IODev,%MW956,,,,,,,排污间隔时间设定,,,0x000237a8,,,,,,,,,,,,,,,,,,questionable,排污间隔时间设定，属于PLC后台时序参数，不能直接描绘当前时刻流体流场的瞬态物理状态。
MC2_QC605_PWSJ_AO,REAL,MC2_IODev,%MW958,,,,,,,排污时间设定,,,0x000237a9,,,,,,,,,,,,,,,,,,questionable,排污时间设定，同上，对建立品位的因果模型缺乏直接物理反馈的连续性支撑，归为可疑设定量。
MC2_QC606_LCDY_AI,REAL,MC2_IODev,%MW960,,,,,,,励磁电压值,,,0x000237aa,,,,,,,,,,,,,,,,,,probable,励磁电压结合励磁电流可以用于检测线圈内部是否短路或发生失效（表观场强欺骗），是关键的设备工艺状态特征。
MC2_QC606_LCDL_AI,REAL,MC2_IODev,%MW962,,,,,,,励磁电流值,,,0x000237ab,,,,,,,,,,,,,,,,,,probable,强磁机励磁电流值，对应强磁场抓取铁矿物的能力，直接决定精矿品位和回收率的此消彼长。
MC2_QC606_XQWD_AI,REAL,MC2_IODev,%MW964,,,,,,,线圈温度值,,,0x000237ac,,,,,,,,,,,,,,,,,,probable,线圈发热会影响阻抗并削弱真实磁场强度，线圈温度是对抗磁场衰减和预测回收率异常的重要变量。
MC2_QC606_WKF1_AI,REAL,MC2_IODev,%MW966,,,,,,,1#尾矿阀门实际开度反馈值,,,0x000237ad,,,,,,,,,,,,,,,,,,probable,尾矿阀门开度的真实反馈值直接反映了尾矿排矿截面积，维持设备内液位与流体物质守恒。
MC2_QC606_WKF2_AI,REAL,MC2_IODev,%MW968,,,,,,,2#尾矿阀门实际开度反馈值,,,0x000237ae,,,,,,,,,,,,,,,,,,probable,2#尾矿阀反馈值，作为并联排放通道，其真实状态共同决定流场压差和排尾流畅度。
MC2_QC606_PWF_AI,REAL,MC2_IODev,%MW970,,,,,,,排污阀门开度实际值,,,0x000237af,,,,,,,,,,,,,,,,,,probable,排污阀实际开度反馈可以捕捉瞬态的浓体排空动作，帮助模型识别此时期数据的脉冲特征。
MC2_QC606_CKSYL_AI,REAL,MC2_IODev,%MW972,,,,,,,冲矿水压力值,,,0x000237b0,,,,,,,,,,,,,,,,,,probable,冲矿水压力直接清洗含铁矿物中的机械夹杂脉石，如果欠压会导致介质完全堵死，是保持品位的底线变量。
MC2_QC606_CKSRKYL_AI,REAL,MC2_IODev,%MW974,,,,,,,冲矿水入口压力值,,,0x000237b1,,,,,,,,,,,,,,,,,,probable,冲矿水入口压力能够补充反映厂区总管网至设备端的水力供给健康状况，对洗矿效果有因果关系。
MC2_QC606_CKSCKYL_AI,REAL,MC2_IODev,%MW976,,,,,,,冲矿水出口压力值,,,0x000237b2,,,,,,,,,,,,,,,,,,probable,冲矿水出口压力同样表征强磁机内部水流循环通畅度，辅助研判介质盒是否堵塞。
MC2_QC606_MDPL_AI,REAL,MC2_IODev,%MW978,,,,,,,脉动电机实际工作频率显示值,,,0x000237b3,,,,,,,,,,,,,,,,,,probable,脉动电机实际频率（冲次反馈），利用流体松散矿物群，大幅度脱除石英，是提升品位的绝对主力手柄。
MC2_QC606_ZHPL_AI,REAL,MC2_IODev,%MW980,,,,,,,转环电机实际工作频率显示值,,,0x000237b4,,,,,,,,,,,,,,,,,,probable,转环实际频率决定产线的实际物理处理吞吐节奏和磁介质捕获周期，与目标变量直接相关。
MC2_QC606_XKYW_AI,REAL,MC2_IODev,%MW982,,,,,,,选矿液位,,,0x000237b5,,,,,,,,,,,,,,,,,,probable,选矿液位必须将转环维持在稳定吃水线以上，液位波动会导致混气或漫槽，破坏磁选品位。
MC2_QC606_LCDL_AO,REAL,MC2_IODev,%MW984,,,,,,,励磁电流设定值,,,0x000237b6,,,,,,,,,,,,,,,,,,questionable,励磁电流设定值属于AO指令，在闭环异常或受限情况下不等于真实的物理场强，不建议做直接特征。
MC2_QC606_FCSJGSJ_AO,REAL,MC2_IODev,%MW986,,,,,,,反冲水间隔时间,,,0x000237b7,,,,,,,,,,,,,,,,,,questionable,反冲水间隔设定是PLC时间常数，缺乏实时流体表征，模型容易因此产生误判。
MC2_QC606_FCSSJ_AO,REAL,MC2_IODev,%MW988,,,,,,,反冲水时间,,,0x000237b8,,,,,,,,,,,,,,,,,,questionable,反冲水时间设定，同属不反映客观物理量变化的系统配置值，置信度存疑。
MC2_QC606_WKF1_AO,REAL,MC2_IODev,%MW990,,,,,,,1#尾矿阀门手动开度设定值,,,0x000237b9,,,,,,,,,,,,,,,,,,questionable,1#尾矿阀手动开度设定值，可能受限于卡涩力矩导致实际未动作，应以反馈开度AI为准。
MC2_QC606_WKF2_AO,REAL,MC2_IODev,%MW992,,,,,,,2#尾矿阀门手动开度设定值,,,0x000237ba,,,,,,,,,,,,,,,,,,questionable,2#尾矿阀手动开度设定值，同样的开环指令变量，不具备物理流体计算的绝对置信度。
MC2_QC606_PWF_AO,REAL,MC2_IODev,%MW994,,,,,,,排污阀门开度设定值,,,0x000237bb,,,,,,,,,,,,,,,,,,questionable,排污阀设定值，排污是脉冲动作，设定值可能无法及时体现排污失败，属可疑数据。
MC2_QC606_MDPL_AO,REAL,MC2_IODev,%MW996,,,,,,,脉动电机设定频率值,,,0x000237bc,,,,,,,,,,,,,,,,,,questionable,脉动设定频率，一旦变频器限幅或通讯丢失，设定值将失效，影响SiO2的预测因果性。
MC2_QC606_ZHPL_AO,REAL,MC2_IODev,%MW998,,,,,,,转环电机设定频率值,,,0x000237bd,,,,,,,,,,,,,,,,,,questionable,转环设定频率属于操作意图，而非设备运转的真实反映，应选用AI侧的变量进行模型训练。
MC2_QC606_PWJG_AO,REAL,MC2_IODev,%MW1000,,,,,,,排污间隔时间设定,,,0x000237be,,,,,,,,,,,,,,,,,,questionable,排污间隔时间设定属于常数或缓变时间设定，对瞬态品位波动的解释能力不足。
MC2_QC606_PWSJ_AO,REAL,MC2_IODev,%MW1002,,,,,,,排污时间设定,,,0x000237bf,,,,,,,,,,,,,,,,,,questionable,排污时间设定，无法代表瞬时的浆体流动和洗涤效果，属于边界配置量。
MC2_QC607_LCDY_AI,REAL,MC2_IODev,%MW1004,,,,,,,励磁电压值,,,0x000237c0,,,,,,,,,,,,,,,,,,probable,励磁电压的监控可排查磁选机线圈的老化与短路现象，能有效避免因虚假强磁场导致的废料进入精矿。
