NAME,TYPE,COMMENT,Category,Reason,Sample_Data,ADDR,CLUSTER,CUSTOM,CUSTOM1,CUSTOM2,CUSTOM3,CUSTOM4,CUSTOM5,CUSTOM6,CUSTOM7,CUSTOM8,DEADBAND,EDITCODE,ENG_FULL,ENG_UNITS,ENG_ZERO,EQUIP,FORMAT,HISTORIAN,ITEM,LINKED,OID,RAW_FULL,RAW_ZERO,REF1,REF2,TAGGENLINK,UNIT
FX_4F04_ZT,INT,电动阀(输送二次TD-II粗选)2#4F04状态,probable,"该变量为输送二次TD-II捕收剂至粗选作业的2#系统电动阀状态。根据工艺背景，TD-II是核心捕收剂，其用量与硅的脱除效率高度正相关（背景32, 38）。2#系统粗选脱硅对最终品位贡献巨大，该阀门状态直接影响药剂是否按需分配至粗选槽中，因此很可能与精矿品位相关。",暂无采样记录,%MW415,,,,,,,,,,,,,,,,,,,,,0x0000f0ed,,,,,,FX2_IODev
FX_4F05_ZT,INT,电动阀(输送二次TD-II粗选)2#4F05状态,probable,"该变量为输送二次TD-II捕收剂至粗选作业的2#系统电动阀状态。根据工艺背景，TD-II是核心捕收剂，其用量与硅的脱除效率高度正相关（背景32, 38）。2#系统粗选脱硅对最终品位贡献巨大，该阀门状态直接影响药剂是否按需分配至粗选槽中，因此很可能与精矿品位相关。",暂无采样记录,%MW416,,,,,,,,,,,,,,,,,,,,,0x0000f0ee,,,,,,FX2_IODev
FX_4F06_ZT,INT,电动阀(输送二次TD-II粗选)2#4F06状态,probable,"该变量为输送二次TD-II捕收剂至粗选作业的2#系统电动阀状态。根据工艺背景，TD-II是核心捕收剂，其用量与硅的脱除效率高度正相关（背景32, 38）。2#系统粗选脱硅对最终品位贡献巨大，该阀门状态直接影响药剂是否按需分配至粗选槽中，因此很可能与精矿品位相关。",暂无采样记录,%MW417,,,,,,,,,,,,,,,,,,,,,0x0000f0ef,,,,,,FX2_IODev
FX_4F07_ZT,INT,电动阀(输送二次TD-II粗选)2#4F07状态,probable,"该变量为输送二次TD-II捕收剂至粗选作业的2#系统电动阀状态。根据工艺背景，TD-II是核心捕收剂，其用量与硅的脱除效率高度正相关（背景32, 38）。2#系统粗选脱硅对最终品位贡献巨大，该阀门状态直接影响药剂是否按需分配至粗选槽中，因此很可能与精矿品位相关。",暂无采样记录,%MW418,,,,,,,,,,,,,,,,,,,,,0x0000f0f0,,,,,,FX2_IODev
FX_4F08_ZT,INT,电动阀(输送二次TD-II粗选)2#4F08状态,probable,"该变量为输送二次TD-II捕收剂至粗选作业的2#系统电动阀状态。根据工艺背景，TD-II是核心捕收剂，其用量与硅的脱除效率高度正相关（背景32, 38）。2#系统粗选脱硅对最终品位贡献巨大，该阀门状态直接影响药剂是否按需分配至粗选槽中，因此很可能与精矿品位相关。",暂无采样记录,%MW419,,,,,,,,,,,,,,,,,,,,,0x0000f0f1,,,,,,FX2_IODev
FX_4F09_ZT,INT,电动阀(输送二次TD-II粗选)2#4F09状态,probable,"该变量为输送二次TD-II捕收剂至粗选作业的2#系统电动阀状态。根据工艺背景，TD-II是核心捕收剂，其用量与硅的脱除效率高度正相关（背景32, 38）。2#系统粗选脱硅对最终品位贡献巨大，该阀门状态直接影响药剂是否按需分配至粗选槽中，因此很可能与精矿品位相关。",暂无采样记录,%MW420,,,,,,,,,,,,,,,,,,,,,0x0000f0f2,,,,,,FX2_IODev
FX_4F10_ZT,INT,电动阀(输送二次TD-II粗选)2#4F10状态,probable,"该变量为输送二次TD-II捕收剂至粗选作业的2#系统电动阀状态。根据工艺背景，TD-II是核心捕收剂，其用量与硅的脱除效率高度正相关（背景32, 38）。2#系统粗选脱硅对最终品位贡献巨大，该阀门状态直接影响药剂是否按需分配至粗选槽中，因此很可能与精矿品位相关。",暂无采样记录,%MW421,,,,,,,,,,,,,,,,,,,,,0x0000f0f3,,,,,,FX2_IODev
FX_4F11_ZT,INT,电动阀(输送二次TD-II粗选)2#4F11状态,probable,"该变量为输送二次TD-II捕收剂至粗选作业的2#系统电动阀状态。根据工艺背景，TD-II是核心捕收剂，其用量与硅的脱除效率高度正相关（背景32, 38）。2#系统粗选脱硅对最终品位贡献巨大，该阀门状态直接影响药剂是否按需分配至粗选槽中，因此很可能与精矿品位相关。",暂无采样记录,%MW422,,,,,,,,,,,,,,,,,,,,,0x0000f0f4,,,,,,FX2_IODev
FX_4F12_ZT,INT,电动阀(输送二次TD-II粗选)2#4F12状态,probable,"该变量为输送二次TD-II捕收剂至粗选作业的2#系统电动阀状态。根据工艺背景，TD-II是核心捕收剂，其用量与硅的脱除效率高度正相关（背景32, 38）。2#系统粗选脱硅对最终品位贡献巨大，该阀门状态直接影响药剂是否按需分配至粗选槽中，因此很可能与精矿品位相关。",暂无采样记录,%MW423,,,,,,,,,,,,,,,,,,,,,0x0000f0f5,,,,,,FX2_IODev
FX_7F01_ZT,INT,电动阀(输送热水)7F01状态,probable,该变量为输送热水的电动阀状态。根据背景信息，反浮选工艺必须加温至30-40℃才能使捕收剂发挥活性（背景41-43）。输送热水/蒸汽的系统如果由于电动阀状态异常而中断，会导致矿浆温度断崖式下降，精矿品位直接变差。因此该状态变量与最终品位高度相关。,暂无采样记录,%MW424,,,,,,,,,,,,,,,,,,,,,0x0000f0f6,,,,,,FX2_IODev
FX_7F02_ZT,INT,电动阀(输送热水)7F02状态,probable,该变量为输送热水的电动阀状态。根据背景信息，反浮选工艺必须加温至30-40℃才能使捕收剂发挥活性（背景41-43）。输送热水/蒸汽的系统如果由于电动阀状态异常而中断，会导致矿浆温度断崖式下降，精矿品位直接变差。因此该状态变量与最终品位高度相关。,暂无采样记录,%MW425,,,,,,,,,,,,,,,,,,,,,0x0000f0f7,,,,,,FX2_IODev
FX_7F03_ZT,INT,电动阀(输送热水)7F03状态,probable,该变量为输送热水的电动阀状态。根据背景信息，反浮选工艺必须加温至30-40℃才能使捕收剂发挥活性（背景41-43）。输送热水/蒸汽的系统如果由于电动阀状态异常而中断，会导致矿浆温度断崖式下降，精矿品位直接变差。因此该状态变量与最终品位高度相关。,暂无采样记录,%MW426,,,,,,,,,,,,,,,,,,,,,0x0000f0f8,,,,,,FX2_IODev
FX_7F04_ZT,INT,电动阀(输送热水)7F04状态,probable,该变量为输送热水的电动阀状态。根据背景信息，反浮选工艺必须加温至30-40℃才能使捕收剂发挥活性（背景41-43）。输送热水/蒸汽的系统如果由于电动阀状态异常而中断，会导致矿浆温度断崖式下降，精矿品位直接变差。因此该状态变量与最终品位高度相关。,暂无采样记录,%MW427,,,,,,,,,,,,,,,,,,,,,0x0000f0f9,,,,,,FX2_IODev
FX_7F05_ZT,INT,电动阀(输送热水)7F05状态,probable,该变量为输送热水的电动阀状态。根据背景信息，反浮选工艺必须加温至30-40℃才能使捕收剂发挥活性（背景41-43）。输送热水/蒸汽的系统如果由于电动阀状态异常而中断，会导致矿浆温度断崖式下降，精矿品位直接变差。因此该状态变量与最终品位高度相关。,暂无采样记录,%MW428,,,,,,,,,,,,,,,,,,,,,0x0000f0fa,,,,,,FX2_IODev
FX_7F06_ZT,INT,电动阀(输送热水)7F06状态,probable,该变量为输送热水的电动阀状态。根据背景信息，反浮选工艺必须加温至30-40℃才能使捕收剂发挥活性（背景41-43）。输送热水/蒸汽的系统如果由于电动阀状态异常而中断，会导致矿浆温度断崖式下降，精矿品位直接变差。因此该状态变量与最终品位高度相关。,暂无采样记录,%MW429,,,,,,,,,,,,,,,,,,,,,0x0000f0fb,,,,,,FX2_IODev
FX_5F01_ZT,INT,电动阀(输送二次TD-II精选)1#5F01状态,probable,该变量为输送二次TD-II捕收剂至精选作业的1#系统电动阀状态。精选作业是对粗选底流的‘清洗’，以进一步去除夹杂的极细粒级石英（背景87）。捕收剂在精选段的加入状态决定了这一深加工脱硅环节的正常运行，对最终精矿品位有重要影响。,暂无采样记录,%MW430,,,,,,,,,,,,,,,,,,,,,0x0000f0fc,,,,,,FX2_IODev
FX_5F02_ZT,INT,电动阀(输送二次TD-II精选)1#5F02状态,probable,该变量为输送二次TD-II捕收剂至精选作业的1#系统电动阀状态。精选作业是对粗选底流的‘清洗’，以进一步去除夹杂的极细粒级石英（背景87）。捕收剂在精选段的加入状态决定了这一深加工脱硅环节的正常运行，对最终精矿品位有重要影响。,暂无采样记录,%MW431,,,,,,,,,,,,,,,,,,,,,0x0000f0fd,,,,,,FX2_IODev
FX_5F03_ZT,INT,电动阀(输送二次TD-II精选)1#5F03状态,probable,该变量为输送二次TD-II捕收剂至精选作业的1#系统电动阀状态。精选作业是对粗选底流的‘清洗’，以进一步去除夹杂的极细粒级石英（背景87）。捕收剂在精选段的加入状态决定了这一深加工脱硅环节的正常运行，对最终精矿品位有重要影响。,暂无采样记录,%MW432,,,,,,,,,,,,,,,,,,,,,0x0000f0fe,,,,,,FX2_IODev
FX_5F04_ZT,INT,电动阀(输送二次TD-II精选)1#5F04状态,probable,该变量为输送二次TD-II捕收剂至精选作业的1#系统电动阀状态。精选作业是对粗选底流的‘清洗’，以进一步去除夹杂的极细粒级石英（背景87）。捕收剂在精选段的加入状态决定了这一深加工脱硅环节的正常运行，对最终精矿品位有重要影响。,暂无采样记录,%MW433,,,,,,,,,,,,,,,,,,,,,0x0000f0ff,,,,,,FX2_IODev
FX_5F05_ZT,INT,电动阀(输送二次TD-II精选)1#5F05状态,probable,该变量为输送二次TD-II捕收剂至精选作业的1#系统电动阀状态。精选作业是对粗选底流的‘清洗’，以进一步去除夹杂的极细粒级石英（背景87）。捕收剂在精选段的加入状态决定了这一深加工脱硅环节的正常运行，对最终精矿品位有重要影响。,暂无采样记录,%MW434,,,,,,,,,,,,,,,,,,,,,0x0000f100,,,,,,FX2_IODev
FX_5F06_ZT,INT,电动阀(输送二次TD-II精选)1#5F06状态,probable,该变量为输送二次TD-II捕收剂至精选作业的1#系统电动阀状态。精选作业是对粗选底流的‘清洗’，以进一步去除夹杂的极细粒级石英（背景87）。捕收剂在精选段的加入状态决定了这一深加工脱硅环节的正常运行，对最终精矿品位有重要影响。,暂无采样记录,%MW435,,,,,,,,,,,,,,,,,,,,,0x0000f101,,,,,,FX2_IODev
FX_5F07_ZT,INT,电动阀(输送二次TD-II精选)1#5F07状态,probable,该变量为输送二次TD-II捕收剂至精选作业的1#系统电动阀状态。精选作业是对粗选底流的‘清洗’，以进一步去除夹杂的极细粒级石英（背景87）。捕收剂在精选段的加入状态决定了这一深加工脱硅环节的正常运行，对最终精矿品位有重要影响。,暂无采样记录,%MW436,,,,,,,,,,,,,,,,,,,,,0x0000f102,,,,,,FX2_IODev
FX_5F08_ZT,INT,电动阀(输送二次TD-II精选)1#5F08状态,probable,该变量为输送二次TD-II捕收剂至精选作业的1#系统电动阀状态。精选作业是对粗选底流的‘清洗’，以进一步去除夹杂的极细粒级石英（背景87）。捕收剂在精选段的加入状态决定了这一深加工脱硅环节的正常运行，对最终精矿品位有重要影响。,暂无采样记录,%MW437,,,,,,,,,,,,,,,,,,,,,0x0000f103,,,,,,FX2_IODev
FX_5F09_ZT,INT,电动阀(输送二次TD-II精选)1#5F09状态,probable,该变量为输送二次TD-II捕收剂至精选作业的1#系统电动阀状态。精选作业是对粗选底流的‘清洗’，以进一步去除夹杂的极细粒级石英（背景87）。捕收剂在精选段的加入状态决定了这一深加工脱硅环节的正常运行，对最终精矿品位有重要影响。,暂无采样记录,%MW438,,,,,,,,,,,,,,,,,,,,,0x0000f104,,,,,,FX2_IODev
FX_5F10_ZT,INT,电动阀(输送二次TD-II精选)1#5F10状态,probable,该变量为输送二次TD-II捕收剂至精选作业的1#系统电动阀状态。精选作业是对粗选底流的‘清洗’，以进一步去除夹杂的极细粒级石英（背景87）。捕收剂在精选段的加入状态决定了这一深加工脱硅环节的正常运行，对最终精矿品位有重要影响。,暂无采样记录,%MW439,,,,,,,,,,,,,,,,,,,,,0x0000f105,,,,,,FX2_IODev
FX_5F11_ZT,INT,电动阀(输送二次TD-II精选)1#5F11状态,probable,该变量为输送二次TD-II捕收剂至精选作业的1#系统电动阀状态。精选作业是对粗选底流的‘清洗’，以进一步去除夹杂的极细粒级石英（背景87）。捕收剂在精选段的加入状态决定了这一深加工脱硅环节的正常运行，对最终精矿品位有重要影响。,暂无采样记录,%MW440,,,,,,,,,,,,,,,,,,,,,0x0000f106,,,,,,FX2_IODev
FX_5F12_ZT,INT,电动阀(输送二次TD-II精选)1#5F12状态,probable,该变量为输送二次TD-II捕收剂至精选作业的1#系统电动阀状态。精选作业是对粗选底流的‘清洗’，以进一步去除夹杂的极细粒级石英（背景87）。捕收剂在精选段的加入状态决定了这一深加工脱硅环节的正常运行，对最终精矿品位有重要影响。,暂无采样记录,%MW441,,,,,,,,,,,,,,,,,,,,,0x0000f107,,,,,,FX2_IODev
FX_6F01_ZT,INT,电动阀(输送二次TD-II精选)2#6F01状态,probable,"该变量为输送二次TD-II捕收剂至精选作业的2#系统电动阀状态。精选段加入TD-II直接驱动连生体和残余石英的上浮分离（背景32, 87）。阀门开启与否决定了该加药通路的完整性，直接影响最终出厂精矿的品质。",暂无采样记录,%MW442,,,,,,,,,,,,,,,,,,,,,0x0000f108,,,,,,FX2_IODev
FX_6F02_ZT,INT,电动阀(输送二次TD-II精选)2#6F02状态,probable,"该变量为输送二次TD-II捕收剂至精选作业的2#系统电动阀状态。精选段加入TD-II直接驱动连生体和残余石英的上浮分离（背景32, 87）。阀门开启与否决定了该加药通路的完整性，直接影响最终出厂精矿的品质。",暂无采样记录,%MW443,,,,,,,,,,,,,,,,,,,,,0x0000f109,,,,,,FX2_IODev
FX_6F03_ZT,INT,电动阀(输送二次TD-II精选)2#6F03状态,probable,"该变量为输送二次TD-II捕收剂至精选作业的2#系统电动阀状态。精选段加入TD-II直接驱动连生体和残余石英的上浮分离（背景32, 87）。阀门开启与否决定了该加药通路的完整性，直接影响最终出厂精矿的品质。",暂无采样记录,%MW444,,,,,,,,,,,,,,,,,,,,,0x0000f10a,,,,,,FX2_IODev
FX_6F04_ZT,INT,电动阀(输送二次TD-II精选)2#6F04状态,probable,"该变量为输送二次TD-II捕收剂至精选作业的2#系统电动阀状态。精选段加入TD-II直接驱动连生体和残余石英的上浮分离（背景32, 87）。阀门开启与否决定了该加药通路的完整性，直接影响最终出厂精矿的品质。",暂无采样记录,%MW445,,,,,,,,,,,,,,,,,,,,,0x0000f10b,,,,,,FX2_IODev
FX_6F05_ZT,INT,电动阀(输送二次TD-II精选)2#6F05状态,probable,"该变量为输送二次TD-II捕收剂至精选作业的2#系统电动阀状态。精选段加入TD-II直接驱动连生体和残余石英的上浮分离（背景32, 87）。阀门开启与否决定了该加药通路的完整性，直接影响最终出厂精矿的品质。",暂无采样记录,%MW446,,,,,,,,,,,,,,,,,,,,,0x0000f10c,,,,,,FX2_IODev
FX_6F06_ZT,INT,电动阀(输送二次TD-II精选)2#6F06状态,probable,"该变量为输送二次TD-II捕收剂至精选作业的2#系统电动阀状态。精选段加入TD-II直接驱动连生体和残余石英的上浮分离（背景32, 87）。阀门开启与否决定了该加药通路的完整性，直接影响最终出厂精矿的品质。",暂无采样记录,%MW447,,,,,,,,,,,,,,,,,,,,,0x0000f10d,,,,,,FX2_IODev
FX_6F07_ZT,INT,电动阀(输送二次TD-II精选)2#6F07状态,probable,"该变量为输送二次TD-II捕收剂至精选作业的2#系统电动阀状态。精选段加入TD-II直接驱动连生体和残余石英的上浮分离（背景32, 87）。阀门开启与否决定了该加药通路的完整性，直接影响最终出厂精矿的品质。",暂无采样记录,%MW448,,,,,,,,,,,,,,,,,,,,,0x0000f10e,,,,,,FX2_IODev
FX_6F08_ZT,INT,电动阀(输送二次TD-II精选)2#6F08状态,probable,"该变量为输送二次TD-II捕收剂至精选作业的2#系统电动阀状态。精选段加入TD-II直接驱动连生体和残余石英的上浮分离（背景32, 87）。阀门开启与否决定了该加药通路的完整性，直接影响最终出厂精矿的品质。",暂无采样记录,%MW449,,,,,,,,,,,,,,,,,,,,,0x0000f10f,,,,,,FX2_IODev
FX_6F09_ZT,INT,电动阀(输送二次TD-II精选)2#6F09状态,probable,"该变量为输送二次TD-II捕收剂至精选作业的2#系统电动阀状态。精选段加入TD-II直接驱动连生体和残余石英的上浮分离（背景32, 87）。阀门开启与否决定了该加药通路的完整性，直接影响最终出厂精矿的品质。",暂无采样记录,%MW450,,,,,,,,,,,,,,,,,,,,,0x0000f110,,,,,,FX2_IODev
FX_6F10_ZT,INT,电动阀(输送二次TD-II精选)2#6F10状态,probable,该变量表示输送精选段捕收剂(TD-II)的电动阀状态。TD-II是阴离子反浮选脱除石英的核心捕收剂，其是否正常投加直接决定精选作业的脱硅效果和精矿品位。,暂无采样记录,%MW451,,,,,,,,,,,,,,,,,,,,,0x0000f111,,,,,,FX2_IODev
FX_6F11_ZT,INT,电动阀(输送二次TD-II精选)2#6F11状态,probable,同为精选段TD-II捕收剂输送阀状态，控制药剂的供给，对最终精矿的含硅量和铁回收率有直接影响。,暂无采样记录,%MW452,,,,,,,,,,,,,,,,,,,,,0x0000f112,,,,,,FX2_IODev
FX_6F12_ZT,INT,电动阀(输送二次TD-II精选)2#6F12状态,probable,精选段捕收剂管路阀门状态变量，药剂加注的通断是浮选正常运作的物理前提，与品位紧密相关。,暂无采样记录,%MW453,,,,,,,,,,,,,,,,,,,,,0x0000f113,,,,,,FX2_IODev
FX_12F01_ZT,INT,电动阀(搅拌槽TD-II粗选)12F01状态,probable,该变量为粗选段搅拌槽TD-II捕收剂加药电动阀状态。粗选承担了最主要的脱硅负荷，捕收剂供应的连通性直接影响脱硅效率。,暂无采样记录,%MW454,,,,,,,,,,,,,,,,,,,,,0x0000f114,,,,,,FX2_IODev
FX_12F02_ZT,INT,电动阀(搅拌槽TD-II粗选)12F02状态,probable,粗选段TD-II加药阀状态，属于决定工艺流体输送的关键离散变量，其工况改变会导致药剂浓度的突变，进而引起品位波动。,暂无采样记录,%MW455,,,,,,,,,,,,,,,,,,,,,0x0000f115,,,,,,FX2_IODev
FX_12F03_ZT,INT,电动阀(搅拌槽TD-II粗选)12F03状态,probable,粗选TD-II捕收剂阀门状态变量，捕收剂的连续稳定供给是维持钙皂生成的必要条件，与精矿品位相关。,暂无采样记录,%MW456,,,,,,,,,,,,,,,,,,,,,0x0000f116,,,,,,FX2_IODev
FX_12F04_ZT,INT,电动阀(搅拌槽TD-II粗选)12F04状态,probable,控制粗选加药回路的阀门状态。药剂中断或切换将改变矿浆中的表面活性剂浓度，引发浮选指标剧烈变化。,暂无采样记录,%MW457,,,,,,,,,,,,,,,,,,,,,0x0000f117,,,,,,FX2_IODev
FX_12F05_ZT,INT,电动阀(搅拌槽TD-II粗选)12F05状态,probable,粗选TD-II加药电动阀状态，影响浮选系统粗选段药剂比例控制，是重要的系统边界条件变量。,暂无采样记录,%MW458,,,,,,,,,,,,,,,,,,,,,0x0000f118,,,,,,FX2_IODev
